NODEID,PRLOAD0600,PRICE0600,DIFF0600,NodeID,ZoneID,XCoord,YCoord,Capacity,Cost
3776,802.5,-11.428631,-10.714106,3776,3808,1341643.6470588236,374557.7647058824,377,0
3777,0.0,-3.571162,10.713485,3777,3809,1275196.2941176472,254679.0,48,0
3778,1.0,0.0,0.0,3778,3810,1312044.7647058824,331243.5882352941,55,0
3779,1359.0,-13.019822,-5.940533,3779,3811,1337977.2941176472,257876.05882352943,283,0
3780,468.0,-3.5051349999999997,7.965278,3780,3812,1420833.3529411762,175153.0,502,0
3781,78.0,-0.902409,2.707227,3781,3813,1346109.2941176472,237421.76470588238,443,0
3782,108.5,-0.714326,2.142978,3782,3814,1275637.7647058824,307054.0588235294,376,0
3783,731.5,-14.894532,-0.316378,3783,3815,1339254.6470588236,321710.5294117647,603,0
3784,0.0,-2.8704259999999997,8.611277000000001,3784,3816,1255557.6470588236,215916.1764705882,75,0
3785,33.0,-0.714326,2.142978,3785,3817,1256821.2352941176,206579.76470588238,220,0
3786,26.0,-0.874885,2.6246560000000003,3786,3818,1288414.7647058824,147974.35294117645,438,0
3787,50.0,0.0,0.0,3787,3819,1166012.5294117648,99036.0588235294,100,0
3788,8.0,-2.999997,8.999992,3788,3820,1306711.8823529412,316817.4117647059,55,0
3789,2925.5,-14.285703,-2.142892,3789,3821,1316132.3529411764,142759.23529411765,411,0
3790,1584.0,-14.661857999999999,0.329961,3790,3822,1219699.1176470588,83747.5294117647,1509,0
3791,1.0,-3.571286,10.713858,3791,3823,1291498.9411764706,319005.9411764706,68,0
3792,264.5,-2.8570189999999998,8.571058,3792,3824,1244310.1176470588,89029.76470588235,393,0
3793,34.5,0.0,0.0,3793,3825,1274860.8823529412,30456.058823529398,397,0
3794,2.0,0.0,0.0,3794,3826,1372086.6470588236,315458.2941176471,48,0
3795,6.5,0.0,0.0,3795,3827,1299913.0588235294,295951.7647058824,230,0
3796,2073.5,-14.12035,-2.638951,3796,3828,1267696.6470588236,292890.6470588235,880,0
3797,14.5,-3.267894,6.933391,3797,3829,1226528.588235294,77868.35294117645,20,0
3798,139.5,-1e-06,2e-06,3798,3830,1347019.2941176472,198774.4705882353,259,0
3799,200.5,-0.037975,0.10971199999999999,3799,3831,1312017.3529411764,226575.1764705882,255,0
3800,1097.0,-0.290224,0.8706709999999999,3800,3832,1339387.0,373332.8235294118,1398,0
3801,235.5,-0.141157,0.423472,3801,3833,1316153.5294117648,233033.76470588238,410,0
3802,424.0,-3e-06,8e-06,3802,3834,1295937.3529411764,259640.35294117648,667,0
3803,52.5,0.0,0.0,3803,3835,1264659.9411764706,258939.1764705882,104,0
3804,46.0,0.0,0.0,3804,3836,1312241.1764705882,249180.5294117647,202,0
3805,8.0,0.0,0.0,3805,3837,1278082.8235294118,125613.70588235295,57,0
3806,2.0,0.0,0.0,3806,3838,1203230.5294117648,102226.29411764703,58,0
3807,1.0,0.0,0.0,3807,3839,1249433.6470588236,73937.5882352941,25,0
3808,0.0,0.0,0.0,3808,3840,1287448.0588235294,88042.64705882355,147,0
3809,5.0,0.0,0.0,3809,3841,1308214.588235294,72489.8823529412,102,0
3810,431.5,0.0,0.0,3810,3842,1271328.2352941176,304045.2941176471,1190,0
3811,0.0,0.0,0.0,3811,3843,1511868.8823529412,258849.8823529412,105,0
3812,0.0,0.0,0.0,3812,3844,1275531.8823529412,311277.2941176471,318,0
3813,6.0,0.0,0.0,3813,3845,1311708.1764705882,197704.64705882352,151,0
3814,1.0,0.0,0.0,3814,3846,1279081.588235294,275088.0,80,0
3815,0.0,0.0,0.0,3815,3847,1356856.1176470588,272922.7058823529,138,0
3816,0.0,0.0,0.0,3816,3848,1319981.8823529412,242810.5882352941,96,0
3817,1.0,0.0,0.0,3817,3849,1277400.588235294,188603.5294117647,72,0
3818,0.0,0.0,0.0,3818,3850,1298433.1764705882,198277.0,65,0
3819,2.0,0.0,0.0,3819,3851,1318721.411764706,231686.05882352943,187,0
3820,205.5,-0.044195,0.13258399999999998,3820,3852,1278487.0,203559.1176470588,364,0
3821,1.5,0.0,0.0,3821,3853,1296880.7647058824,275286.8235294118,68,0
3822,0.0,0.0,0.0,3822,3855,1266411.1176470588,232625.64705882352,109,0
3823,22.0,-0.714326,2.142978,3823,3856,1289734.6470588236,111069.70588235297,202,0
3824,1154.5,-11.428571,-10.714288,3824,3857,1299272.7647058824,230614.5882352941,116,0
3825,66.5,-9.946498,3.317907,3825,3858,1339123.7058823528,376486.41176470596,64,0
3826,16.5,0.0,0.0,3826,3861,1306031.9411764706,315336.1176470588,172,0
3828,212.0,0.0,0.0,3828,3863,1304324.1764705882,337039.5882352941,389,0
3829,152.5,0.0,0.0,3829,3864,1328473.411764706,204408.1764705882,409,0
3830,192.5,-3.3686059999999998,10.105817,3830,3865,1264975.411764706,259592.5882352941,302,0
3831,73.5,-11.437014,-10.688957,3831,3866,1196093.6470588236,139673.17647058825,25,0
3832,2.0,0.0,0.0,3832,3867,1307081.2941176472,293671.0588235294,225,0
3833,0.0,0.0,0.0,3833,3868,1297180.0588235294,233616.64705882352,100,0
3834,0.0,0.0,0.0,3834,3870,1347843.6470588236,287051.4117647059,462,0
3835,90.0,-5.277886,-1.70757,3835,3871,1198060.705882353,175967.1764705882,92,0
3836,378.0,-11.428603,-10.714192,3836,3873,1213979.705882353,60196.23529411764,95,0
3837,430.5,-2.81316,8.439478999999999,3837,3874,1301849.2941176472,229583.1176470588,1022,0
3838,0.0,0.0,0.0,3838,3875,1311102.2352941176,325391.1764705882,356,0
3839,278.5,0.0,0.0,3839,3876,1336545.5294117648,397655.3529411765,662,0
3840,306.5,-0.24823299999999998,0.580904,3840,3877,1303271.2941176472,91280.82352941176,354,0
3841,0.0,-3.120803,9.362408,3841,3878,1263089.588235294,14987.529411764699,33,0
3842,26.0,0.0,0.0,3842,3879,1351958.0,445192.8235294118,1010,0
3843,10.0,0.0,0.0,3843,3880,1185321.8823529412,191683.8823529412,207,0
3844,0.0,0.0,0.0,3844,3881,1314958.5294117648,250112.0,90,0
3845,15.0,0.0,0.0,3845,3882,1280873.3529411764,218615.35294117648,57,0
3846,2.0,0.0,0.0,3846,3883,1162626.294117647,83819.0,53,0
3847,0.0,0.0,0.0,3847,3884,1311349.0,223088.05882352943,210,0
3848,3.0,0.0,0.0,3848,3885,1315167.588235294,183846.7058823529,47,0
3849,34.0,0.0,0.0,3849,3886,1288065.6470588236,176174.0,566,0
3850,165.5,-0.005062,0.013808,3850,3888,1187105.6470588236,150123.35294117645,219,0
3851,16.0,0.0,0.0,3851,3889,1286183.4705882352,62017.0,213,0
3852,2.5,0.0,0.0,3852,3890,1292419.0,70418.64705882355,74,0
3853,289.0,-11.428571,-10.714288,3853,3891,1305139.4705882352,348796.2941176471,74,0
3854,214.0,-11.428571,-10.714288,3854,3892,1307383.411764706,283452.1176470588,75,0
3855,487.0,-14.117092999999999,-2.648721,3855,3893,1305747.0588235294,167741.35294117645,265,0
3856,608.0,-11.726439,-9.820683,3856,3894,1236974.0588235294,50479.941176470595,150,0
3857,42.0,-0.714326,2.142978,3857,3895,1319761.7647058824,171367.5294117647,170,0
3858,0.0,-3.563047,10.68914,3858,3896,1313325.5294117648,180606.4705882353,150,0
3859,42.0,-0.7500560000000001,2.250167,3859,3897,1269487.8823529412,59272.76470588236,125,0
3860,177.0,-12.320749000000001,-8.037753,3860,3898,1301782.588235294,163718.4705882353,90,0
3861,27.0,-0.92563,2.776889,3861,3899,1251155.7058823528,26404.882352941208,75,0
3862,57.0,-3.418429,10.255246000000001,3862,3900,1167473.0,244439.5882352941,96,0
3863,265.5,-14.079355,-2.761934,3863,3901,1321842.411764706,382074.7647058824,61,0
3864,66.5,-11.234950999999999,-8.279141000000001,3864,3902,1196236.0,213844.2941176471,54,0
3865,23.0,-0.001838,0.005511,3865,3903,1267223.1764705882,99258.76470588236,52,0
3866,472.0,-11.509089999999999,-10.472732,3866,3904,1404023.588235294,172465.4705882353,50,0
3867,138.0,-13.829320999999998,-3.512039,3867,3905,1265069.4705882352,197079.23529411762,49,0
3868,0.0,-3.493086,10.479258,3868,3906,1272837.5294117648,231587.05882352943,46,0
3869,284.0,0.0,0.0,3869,3907,1231364.8235294118,288710.4117647059,1160,0
3870,172.0,-11.428773,-10.713683,3870,3951,1185406.8235294118,212942.5882352941,54,0
