NODEID,PRLOAD0600,PRICE0600,DIFF0600,NodeID,ZoneID,XCoord,YCoord,Capacity,Cost
3773,156.5,-0.001782,-0.0017620000000000001,3773,3805,1201916.4705882352,49872.4705882353,203,0
3774,434.0,-3.44821,8.487798,3774,3806,1230177.0588235294,78942.17647058825,470,0
3775,0.0,-2.856446,8.569336999999999,3775,3807,1305436.2941176472,118838.70588235295,40,0
3776,288.0,-0.7296159999999999,2.1888360000000002,3776,3808,1341643.6470588236,374557.7647058824,377,0
3777,1779.0,-14.249089999999999,-2.25273,3777,3809,1275196.2941176472,254679.0,48,0
3778,1.0,0.0,0.0,3778,3810,1312044.7647058824,331243.5882352941,55,0
3779,291.5,-8.512506,-4.953271,3779,3811,1337977.2941176472,257876.05882352943,283,0
3780,1510.0,-14.106445,-2.680664,3780,3812,1420833.3529411762,175153.0,502,0
3781,431.5,-6.0167019999999996,5.452908,3781,3813,1346109.2941176472,237421.76470588238,443,0
3782,52.0,-2.867432,8.602295,3782,3814,1275637.7647058824,307054.0588235294,376,0
3783,867.5,-14.984992000000002,-0.045025,3783,3815,1339254.6470588236,321710.5294117647,603,0
3784,658.0,-14.828985000000001,-0.513047,3784,3816,1255557.6470588236,215916.1764705882,75,0
3785,0.0,-2.867429,8.602286999999999,3785,3817,1256821.2352941176,206579.76470588238,220,0
3786,276.0,-0.219727,0.65918,3786,3818,1288414.7647058824,147974.35294117645,438,0
3787,50.0,0.0,0.0,3787,3819,1166012.5294117648,99036.0588235294,100,0
3788,4.0,-2.999268,8.997803,3788,3820,1306711.8823529412,316817.4117647059,55,0
3789,641.5,-12.139892999999999,-8.580323,3789,3821,1316132.3529411764,142759.23529411765,411,0
3790,2394.0,-14.985342000000001,-0.043974,3790,3822,1219699.1176470588,83747.5294117647,1509,0
3791,339.0,-14.249267999999999,-2.252198,3791,3823,1291498.9411764706,319005.9411764706,68,0
3792,451.5,-11.396919,-10.688206,3792,3824,1244310.1176470588,89029.76470588235,393,0
3793,102.5,0.0,0.0,3793,3825,1274860.8823529412,30456.058823529398,397,0
3794,2.0,0.0,0.0,3794,3826,1372086.6470588236,315458.2941176471,48,0
3795,8.0,0.0,0.0,3795,3827,1299913.0588235294,295951.7647058824,230,0
3796,2324.5,-14.80957,-0.571289,3796,3828,1267696.6470588236,292890.6470588235,880,0
3797,12.5,-3.121111,8.584469,3797,3829,1226528.588235294,77868.35294117645,20,0
3798,177.5,-0.000176,0.000526,3798,3830,1347019.2941176472,198774.4705882353,259,0
3799,248.0,-3.695328,-3.046065,3799,3831,1312017.3529411764,226575.1764705882,255,0
3800,1187.0,-2.694829,8.084485,3800,3832,1339387.0,373332.8235294118,1398,0
3801,405.5,-4.6640120000000005,-3.9609339999999995,3801,3833,1316153.5294117648,233033.76470588238,410,0
3802,572.5,-0.000601,-0.000601,3802,3834,1295937.3529411764,259640.35294117648,667,0
3803,60.0,-1e-06,-1e-06,3803,3835,1264659.9411764706,258939.1764705882,104,0
3804,88.0,0.0,0.0,3804,3836,1312241.1764705882,249180.5294117647,202,0
3805,9.0,0.0,0.0,3805,3837,1278082.8235294118,125613.70588235295,57,0
3806,2.0,0.0,0.0,3806,3838,1203230.5294117648,102226.29411764703,58,0
3807,1.0,0.0,0.0,3807,3839,1249433.6470588236,73937.5882352941,25,0
3808,0.0,0.0,0.0,3808,3840,1287448.0588235294,88042.64705882355,147,0
3809,5.0,0.0,0.0,3809,3841,1308214.588235294,72489.8823529412,102,0
3810,524.5,0.0,0.0,3810,3842,1271328.2352941176,304045.2941176471,1190,0
3811,0.0,0.0,0.0,3811,3843,1511868.8823529412,258849.8823529412,105,0
3812,0.0,0.0,0.0,3812,3844,1275531.8823529412,311277.2941176471,318,0
3813,6.0,0.0,0.0,3813,3845,1311708.1764705882,197704.64705882352,151,0
3814,1.0,0.0,0.0,3814,3846,1279081.588235294,275088.0,80,0
3815,0.0,0.0,0.0,3815,3847,1356856.1176470588,272922.7058823529,138,0
3816,0.0,0.0,0.0,3816,3848,1319981.8823529412,242810.5882352941,96,0
3817,2.0,0.0,0.0,3817,3849,1277400.588235294,188603.5294117647,72,0
3818,0.0,0.0,0.0,3818,3850,1298433.1764705882,198277.0,65,0
3819,6.0,0.0,0.0,3819,3851,1318721.411764706,231686.05882352943,187,0
3820,523.5,-11.313759,-11.058722999999999,3820,3852,1278487.0,203559.1176470588,364,0
3821,2.5,0.0,0.0,3821,3853,1296880.7647058824,275286.8235294118,68,0
3822,0.0,0.0,0.0,3822,3855,1266411.1176470588,232625.64705882352,109,0
3823,2.0,-2.867432,8.602295,3823,3856,1289734.6470588236,111069.70588235297,202,0
3824,40.5,-0.7141109999999999,2.142334,3824,3857,1299272.7647058824,230614.5882352941,116,0
3825,67.0,-7.608987,-4.7525,3825,3858,1339123.7058823528,376486.41176470596,64,0
3826,20.5,0.0,0.0,3826,3861,1306031.9411764706,315336.1176470588,172,0
3828,272.0,0.0,0.0,3828,3863,1304324.1764705882,337039.5882352941,389,0
3829,185.0,0.0,0.0,3829,3864,1328473.411764706,204408.1764705882,409,0
3830,168.0,-0.703172,2.109516,3830,3865,1264975.411764706,259592.5882352941,302,0
3831,17.0,-0.998167,1.858495,3831,3866,1196093.6470588236,139673.17647058825,25,0
3832,2.0,0.0,0.0,3832,3867,1307081.2941176472,293671.0588235294,225,0
3833,0.0,0.0,0.0,3833,3868,1297180.0588235294,233616.64705882352,100,0
3834,0.0,0.0,0.0,3834,3870,1347843.6470588236,287051.4117647059,462,0
3835,31.5,-3.526611,10.579834,3835,3871,1198060.705882353,175967.1764705882,92,0
3836,47.0,-0.7141109999999999,2.142334,3836,3873,1213979.705882353,60196.23529411764,95,0
3837,862.0,-0.175782,0.527343,3837,3874,1301849.2941176472,229583.1176470588,1022,0
3838,0.0,0.0,0.0,3838,3875,1311102.2352941176,325391.1764705882,356,0
3839,313.0,0.0,0.0,3839,3876,1336545.5294117648,397655.3529411765,662,0
3840,324.5,-0.657069,-0.25602199999999997,3840,3877,1303271.2941176472,91280.82352941176,354,0
3841,0.0,-3.453407,10.36022,3841,3878,1263089.588235294,14987.529411764699,33,0
3842,35.0,0.0,0.0,3842,3879,1351958.0,445192.8235294118,1010,0
3843,13.0,0.0,0.0,3843,3880,1185321.8823529412,191683.8823529412,207,0
3844,0.0,0.0,0.0,3844,3881,1314958.5294117648,250112.0,90,0
3845,11.0,0.0,0.0,3845,3882,1280873.3529411764,218615.35294117648,57,0
3846,3.0,0.0,0.0,3846,3883,1162626.294117647,83819.0,53,0
3847,0.0,0.0,0.0,3847,3884,1311349.0,223088.05882352943,210,0
3848,5.0,0.0,0.0,3848,3885,1315167.588235294,183846.7058823529,47,0
3849,36.0,0.0,0.0,3849,3886,1288065.6470588236,176174.0,566,0
3850,178.5,-0.033714999999999995,0.034865,3850,3888,1187105.6470588236,150123.35294117645,219,0
3851,14.0,0.0,0.0,3851,3889,1286183.4705882352,62017.0,213,0
3852,2.5,0.0,0.0,3852,3890,1292419.0,70418.64705882355,74,0
3853,36.0,-0.7141109999999999,2.142334,3853,3891,1305139.4705882352,348796.2941176471,74,0
3854,4.0,-0.7141109999999999,2.142334,3854,3892,1307383.411764706,283452.1176470588,75,0
3855,1089.5,-13.975797,-3.072609,3855,3893,1305747.0588235294,167741.35294117645,265,0
3856,146.0,-4.765267,-1.471746,3856,3894,1236974.0588235294,50479.941176470595,150,0
3857,1.0,-2.867432,8.602295,3857,3895,1319761.7647058824,171367.5294117647,170,0
3858,456.0,-12.139892999999999,-8.580323,3858,3896,1313325.5294117648,180606.4705882353,150,0
3859,196.5,-12.011986,-8.964041,3859,3897,1269487.8823529412,59272.76470588236,125,0
3860,135.0,-12.219412,-8.340663000000001,3860,3898,1301782.588235294,163718.4705882353,90,0
3861,110.0,-11.961205999999999,-9.104755,3861,3899,1251155.7058823528,26404.882352941208,75,0
3862,204.0,-11.979633,-9.061103,3862,3900,1167473.0,244439.5882352941,96,0
3863,58.0,-4.368537,-1.1486530000000001,3863,3901,1321842.411764706,382074.7647058824,61,0
3864,12.0,-2.964834,8.894503,3864,3902,1196236.0,213844.2941176471,54,0
3865,25.0,-0.010394,0.03115,3865,3903,1267223.1764705882,99258.76470588236,52,0
3866,5.0,-3.077297,9.23189,3866,3904,1404023.588235294,172465.4705882353,50,0
3867,1.0,-2.856554,8.569661,3867,3905,1265069.4705882352,197079.23529411762,49,0
3868,984.0,-14.249265,-2.252206,3868,3906,1272837.5294117648,231587.05882352943,46,0
3869,270.5,0.0,0.0,3869,3907,1231364.8235294118,288710.4117647059,1160,0
3870,34.0,-0.720503,2.136083,3870,3951,1185406.8235294118,212942.5882352941,54,0
